,leaf_ID,disease
30177,2364,Early_blight
30178,1238,Early_blight
30179,1238,Early_blight
30180,1238,Early_blight
30181,1238,Early_blight
30182,3278,Early_blight
30183,3278,Early_blight
30184,3278,Early_blight
30185,3278,Early_blight
30186,523,Early_blight
30187,523,Early_blight
30188,523,Early_blight
30189,523,Early_blight
30190,5304,Early_blight
30191,5304,Early_blight
30192,5304,Early_blight
30193,5304,Early_blight
30194,5593,Early_blight
30195,5593,Early_blight
30196,5593,Early_blight
30197,5593,Early_blight
30198,1770,Early_blight
30199,1770,Early_blight
30200,1770,Early_blight
30201,1770,Early_blight
30202,1908,Early_blight
30203,1908,Early_blight
30204,1908,Early_blight
30205,1908,Early_blight
30206,473,Early_blight
30207,473,Early_blight
30208,473,Early_blight
30209,473,Early_blight
30210,2866,Early_blight
30211,2866,Early_blight
30212,2866,Early_blight
30213,2866,Early_blight
30214,3424,Early_blight
30215,3424,Early_blight
30216,3424,Early_blight
30217,3424,Early_blight
30218,659,Early_blight
30219,659,Early_blight
30220,659,Early_blight
30221,659,Early_blight
30222,5292,Early_blight
30223,5292,Early_blight
30224,5292,Early_blight
30225,5292,Early_blight
30226,868,Early_blight
30227,868,Early_blight
30228,868,Early_blight
30229,868,Early_blight
30230,3011,Early_blight
30231,3011,Early_blight
30232,3011,Early_blight
30233,3011,Early_blight
30234,4113,Early_blight
30235,4113,Early_blight
30236,4113,Early_blight
30237,4113,Early_blight
30238,1699,Early_blight
30239,1699,Early_blight
30240,1699,Early_blight
30241,1699,Early_blight
30242,821,Early_blight
30243,821,Early_blight
30244,821,Early_blight
30245,821,Early_blight
30246,4409,Early_blight
30247,4409,Early_blight
30248,4409,Early_blight
30249,4409,Early_blight
30250,2342,Early_blight
30251,2342,Early_blight
30252,2342,Early_blight
30253,2342,Early_blight
30254,602,Early_blight
30255,602,Early_blight
30256,602,Early_blight
30257,602,Early_blight
30258,3024,Early_blight
30259,3024,Early_blight
30260,3024,Early_blight
30261,3024,Early_blight
30262,1446,Early_blight
30263,1446,Early_blight
30264,1446,Early_blight
30265,1446,Early_blight
30266,2048,Early_blight
30267,2048,Early_blight
30268,2048,Early_blight
30269,2048,Early_blight
30270,32,Early_blight
30271,32,Early_blight
30272,32,Early_blight
30273,32,Early_blight
30274,3738,Early_blight
30275,3738,Early_blight
30276,3738,Early_blight
30277,3738,Early_blight
30278,5744,Early_blight
30279,5744,Early_blight
30280,5744,Early_blight
30281,5744,Early_blight
30282,5668,Early_blight
30283,5668,Early_blight
30284,5668,Early_blight
30285,5668,Early_blight
30286,3407,Early_blight
30287,3407,Early_blight
30288,3407,Early_blight
30289,3407,Early_blight
30290,2665,Early_blight
30291,2665,Early_blight
30292,2665,Early_blight
30293,2665,Early_blight
30294,2503,Early_blight
30295,2503,Early_blight
30296,2503,Early_blight
30297,2503,Early_blight
30298,3058,Early_blight
30299,3058,Early_blight
30300,3058,Early_blight
30301,3058,Early_blight
30302,5577,Early_blight
30303,5577,Early_blight
30304,5577,Early_blight
30305,5577,Early_blight
30306,2209,Early_blight
30307,2209,Early_blight
30308,2209,Early_blight
30309,2209,Early_blight
30310,5424,Early_blight
30311,5424,Early_blight
30312,5424,Early_blight
30313,5424,Early_blight
30314,4159,Early_blight
30315,4159,Early_blight
30316,4159,Early_blight
30317,4159,Early_blight
30318,1879,Early_blight
30319,1879,Early_blight
30320,1879,Early_blight
30321,1879,Early_blight
30322,4338,Early_blight
30323,4338,Early_blight
30324,4338,Early_blight
30325,4338,Early_blight
30326,1384,Early_blight
30327,1384,Early_blight
30328,1384,Early_blight
30329,1384,Early_blight
30330,5647,Early_blight
30331,5647,Early_blight
30332,5647,Early_blight
30333,5647,Early_blight
35395,4411,healthy
35395,4411,healthy
35399,4039,healthy
35399,4039,healthy
35400,4039,healthy
35400,4039,healthy
35401,4039,healthy
35401,4039,healthy
35402,3582,healthy
35402,3582,healthy
35403,3582,healthy
35403,3582,healthy
35404,3582,healthy
35404,3582,healthy
35405,3582,healthy
35405,3582,healthy
35407,5096,healthy
35407,5096,healthy
35409,5096,healthy
35409,5096,healthy
35413,2931,healthy
35413,2931,healthy
35415,1216,healthy
35415,1216,healthy
35416,1216,healthy
35416,1216,healthy
35419,5319,healthy
35419,5319,healthy
35422,4807,healthy
35422,4807,healthy
35427,3605,healthy
35427,3605,healthy
35428,3605,healthy
35428,3605,healthy
35430,75,healthy
35430,75,healthy
35431,75,healthy
35431,75,healthy
35432,75,healthy
35432,75,healthy
35433,75,healthy
35433,75,healthy
35435,4608,healthy
35435,4608,healthy
35438,559,healthy
35438,559,healthy
35439,559,healthy
35439,559,healthy
35442,5695,healthy
35442,5695,healthy
35443,5695,healthy
35443,5695,healthy
35444,5695,healthy
35444,5695,healthy
35445,5695,healthy
35445,5695,healthy
35449,1074,healthy
35449,1074,healthy
35451,5390,healthy
35451,5390,healthy
35456,22,healthy
35456,22,healthy
35459,1015,healthy
35459,1015,healthy
35460,1015,healthy
35460,1015,healthy
35468,1380,healthy
35468,1380,healthy
35469,1380,healthy
35469,1380,healthy
35470,1652,healthy
35470,1652,healthy
35472,1652,healthy
35472,1652,healthy
35475,1903,healthy
35475,1903,healthy
35479,4904,healthy
35479,4904,healthy
35480,4904,healthy
35480,4904,healthy
35481,4904,healthy
35481,4904,healthy
35483,2814,healthy
35483,2814,healthy
35485,2814,healthy
35485,2814,healthy
37612,1025,Late_blight
37613,1025,Late_blight
37614,1025,Late_blight
37615,1025,Late_blight
37616,1018,Late_blight
37617,1018,Late_blight
37618,1018,Late_blight
37619,1018,Late_blight
37620,1110,Late_blight
37621,1110,Late_blight
37622,1110,Late_blight
37623,1110,Late_blight
37624,4819,Late_blight
37625,4819,Late_blight
37626,4819,Late_blight
37627,4819,Late_blight
37628,3550,Late_blight
37629,3550,Late_blight
37630,3550,Late_blight
37631,3550,Late_blight
37632,5313,Late_blight
37633,5313,Late_blight
37634,5313,Late_blight
37635,5313,Late_blight
37636,1598,Late_blight
37637,1598,Late_blight
37638,1598,Late_blight
37639,1598,Late_blight
37640,5000,Late_blight
37641,5000,Late_blight
37642,5000,Late_blight
37643,5000,Late_blight
37644,5069,Late_blight
37645,5069,Late_blight
37646,5069,Late_blight
37647,5069,Late_blight
37648,5412,Late_blight
37649,5412,Late_blight
37650,5412,Late_blight
37651,5412,Late_blight
37652,3531,Late_blight
37653,3531,Late_blight
37654,3531,Late_blight
37655,3531,Late_blight
37656,5339,Late_blight
37657,5339,Late_blight
37658,5339,Late_blight
37659,5339,Late_blight
37660,4017,Late_blight
37661,4017,Late_blight
37662,4017,Late_blight
37663,4017,Late_blight
37664,3644,Late_blight
37665,3644,Late_blight
37666,3644,Late_blight
37667,3644,Late_blight
37668,3195,Late_blight
37669,3195,Late_blight
37670,3195,Late_blight
37671,3195,Late_blight
37672,4708,Late_blight
37673,4708,Late_blight
37674,4708,Late_blight
37675,4708,Late_blight
37676,2539,Late_blight
37677,2539,Late_blight
37678,2539,Late_blight
37679,2539,Late_blight
37680,855,Late_blight
37681,855,Late_blight
37682,855,Late_blight
37683,855,Late_blight
37684,4937,Late_blight
37685,4937,Late_blight
37686,4937,Late_blight
37687,4937,Late_blight
37688,4413,Late_blight
37689,4413,Late_blight
37690,4413,Late_blight
37691,4413,Late_blight
37692,3218,Late_blight
37693,3218,Late_blight
37694,3218,Late_blight
37695,3218,Late_blight
37696,5750,Late_blight
37697,5750,Late_blight
37698,5750,Late_blight
37699,5750,Late_blight
37700,4213,Late_blight
37701,4213,Late_blight
37702,4213,Late_blight
37703,4213,Late_blight
37704,207,Late_blight
37705,207,Late_blight
37706,207,Late_blight
37707,207,Late_blight
37708,5308,Late_blight
37709,5308,Late_blight
37710,5308,Late_blight
37711,5308,Late_blight
37712,721,Late_blight
37713,721,Late_blight
37714,721,Late_blight
37715,721,Late_blight
37716,5004,Late_blight
37717,5004,Late_blight
37718,5004,Late_blight
37719,5004,Late_blight
37720,5697,Late_blight
37721,5697,Late_blight
37722,5697,Late_blight
37723,5697,Late_blight
37724,650,Late_blight
37725,650,Late_blight
37726,650,Late_blight
37727,650,Late_blight
37728,4957,Late_blight
37729,4957,Late_blight
37730,4957,Late_blight
37731,4957,Late_blight
37732,1010,Late_blight
37733,1010,Late_blight
37734,1010,Late_blight
37735,1010,Late_blight
37736,1266,Late_blight
37737,1266,Late_blight
37738,1266,Late_blight
37739,1266,Late_blight
37740,1499,Late_blight
37741,1499,Late_blight
37742,1499,Late_blight
37743,1499,Late_blight
37744,4511,Late_blight
37745,4511,Late_blight
37746,4511,Late_blight
37747,4511,Late_blight
37748,2402,Late_blight
37749,2402,Late_blight
37750,2402,Late_blight
37751,2402,Late_blight
37752,1682,Late_blight
37753,1682,Late_blight
37754,1682,Late_blight
37755,1682,Late_blight
37756,1518,Late_blight
37757,1518,Late_blight
37758,1518,Late_blight
37759,1518,Late_blight
37760,4792,Late_blight
37761,4792,Late_blight
37762,4792,Late_blight
37763,4792,Late_blight
37764,3455,Late_blight
37765,3455,Late_blight
37766,3455,Late_blight
37767,3455,Late_blight
37768,4327,Late_blight
37769,4327,Late_blight
37770,4327,Late_blight
37771,4327,Late_blight
37772,1848,Late_blight
37773,1848,Late_blight
37774,1848,Late_blight
37775,1848,Late_blight
37776,3169,Late_blight
37777,3169,Late_blight
37778,3169,Late_blight
37779,3169,Late_blight
37780,361,Late_blight
37781,361,Late_blight
37782,361,Late_blight
37783,361,Late_blight
37784,3186,Late_blight
37785,3186,Late_blight
37786,3186,Late_blight
37787,3186,Late_blight
37788,4685,Late_blight
37789,4685,Late_blight
37790,4685,Late_blight
37791,4685,Late_blight
37792,1897,Late_blight
37793,1897,Late_blight
37794,1897,Late_blight
37795,1897,Late_blight
37796,554,Late_blight
37797,554,Late_blight
37798,554,Late_blight
37799,554,Late_blight
37800,4611,Late_blight
37801,4611,Late_blight
37802,4611,Late_blight
37803,4611,Late_blight
37804,2879,Late_blight
37805,2879,Late_blight
37806,2879,Late_blight
37807,2879,Late_blight
37808,4392,Late_blight
37809,4392,Late_blight
37810,4392,Late_blight
37811,4392,Late_blight
37812,3377,Late_blight
37813,3377,Late_blight
37814,3377,Late_blight
37815,3377,Late_blight
37816,4524,Late_blight
37817,4524,Late_blight
37818,4524,Late_blight
37819,4524,Late_blight
37820,4367,Late_blight
37821,4367,Late_blight
37822,4367,Late_blight
37823,4367,Late_blight
37824,2747,Late_blight
37825,2747,Late_blight
37826,2747,Late_blight
37827,2747,Late_blight
37828,3481,Late_blight
37829,3481,Late_blight
37830,3481,Late_blight
37831,3481,Late_blight
37832,288,Late_blight
37833,288,Late_blight
37834,288,Late_blight
37835,288,Late_blight
37836,4137,Late_blight
37837,4137,Late_blight
37838,4137,Late_blight
37839,4137,Late_blight
37840,3458,Late_blight
37841,3458,Late_blight
37842,3458,Late_blight
37843,3458,Late_blight
37844,2057,Late_blight
37845,2057,Late_blight
37846,2057,Late_blight
37847,2057,Late_blight
37848,1338,Late_blight
37849,1338,Late_blight
37850,1338,Late_blight
37851,1338,Late_blight
37852,860,Late_blight
37853,860,Late_blight
37854,860,Late_blight
37855,860,Late_blight
37856,5688,Late_blight
37857,5688,Late_blight
37858,5688,Late_blight
37859,5688,Late_blight
37860,4403,Late_blight
37861,4403,Late_blight
37862,4403,Late_blight
37863,4403,Late_blight
37864,3309,Late_blight
37865,3309,Late_blight
37866,3309,Late_blight
37867,3309,Late_blight
37868,1960,Late_blight
37869,1960,Late_blight
37870,1960,Late_blight
37871,1960,Late_blight
37872,5011,Late_blight
37873,5011,Late_blight
37874,5011,Late_blight
37875,5011,Late_blight
37876,5481,Late_blight
37877,5481,Late_blight
37878,5481,Late_blight
37879,5481,Late_blight
37880,3134,Late_blight
37881,3134,Late_blight
37882,3134,Late_blight
37883,3134,Late_blight
37884,2475,Late_blight
37885,2475,Late_blight
37886,2475,Late_blight
37887,2475,Late_blight
37888,5868,Late_blight
37889,5868,Late_blight
37890,5868,Late_blight
37891,5868,Late_blight
37892,4261,Late_blight
37893,4261,Late_blight
37894,4261,Late_blight
37895,4261,Late_blight
37896,3075,Late_blight
37897,3075,Late_blight
37898,3075,Late_blight
37899,3075,Late_blight
37900,4435,Late_blight
37901,4435,Late_blight
37902,4435,Late_blight
37903,4435,Late_blight
37904,3701,Late_blight
37905,3701,Late_blight
37906,3701,Late_blight
37907,3701,Late_blight
37908,222,Late_blight
37909,222,Late_blight
37910,222,Late_blight
37911,222,Late_blight
37912,4464,Late_blight
37913,4464,Late_blight
37914,4464,Late_blight
37915,4464,Late_blight
37916,245,Late_blight
37917,245,Late_blight
37918,245,Late_blight
37919,245,Late_blight
37920,4236,Late_blight
37921,4236,Late_blight
37922,4236,Late_blight
37923,4236,Late_blight
37924,5428,Late_blight
37925,5428,Late_blight
37926,5428,Late_blight
37927,5428,Late_blight
37928,437,Late_blight
37929,437,Late_blight
37930,437,Late_blight
37931,437,Late_blight
37932,3184,Late_blight
37933,3184,Late_blight
37934,3184,Late_blight
37935,3184,Late_blight
37936,137,Late_blight
37937,137,Late_blight
37938,137,Late_blight
37939,137,Late_blight
37940,5533,Late_blight
37941,5533,Late_blight
37942,5533,Late_blight
37943,5533,Late_blight
37944,3564,Late_blight
37945,3564,Late_blight
37946,3564,Late_blight
37947,3564,Late_blight
37948,883,Late_blight
37949,883,Late_blight
37950,883,Late_blight
37951,883,Late_blight
37952,5340,Late_blight
37953,5340,Late_blight
37954,5340,Late_blight
37955,5340,Late_blight
37956,2110,Late_blight
37957,2110,Late_blight
37958,2110,Late_blight
37959,2110,Late_blight
37960,4721,Late_blight
37961,4721,Late_blight
37962,4721,Late_blight
37963,4721,Late_blight
37964,1299,Late_blight
37965,1299,Late_blight
37966,1299,Late_blight
37967,1299,Late_blight
37968,297,Late_blight
37969,297,Late_blight
37970,297,Late_blight
37971,297,Late_blight
37972,4203,Late_blight
37973,4203,Late_blight
37974,4203,Late_blight
37975,4203,Late_blight
37976,3794,Late_blight
37977,3794,Late_blight
37978,3794,Late_blight
37979,3794,Late_blight
37980,3944,Late_blight
37981,3944,Late_blight
37982,3944,Late_blight
37983,3944,Late_blight
37984,4045,Late_blight
37985,4045,Late_blight
37986,4045,Late_blight
37987,4045,Late_blight
37988,2189,Late_blight
37989,2189,Late_blight
37990,2189,Late_blight
37991,2189,Late_blight
37992,6049,Late_blight
37993,6049,Late_blight
37994,6049,Late_blight
37995,6049,Late_blight
37996,2917,Late_blight
37997,2917,Late_blight
37998,2917,Late_blight
37999,2917,Late_blight
38000,3990,Late_blight
38001,3990,Late_blight
38002,3990,Late_blight
38003,3990,Late_blight
38004,1261,Late_blight
38005,1261,Late_blight
38006,1261,Late_blight
38007,1261,Late_blight
38008,4911,Late_blight
38009,4911,Late_blight
38010,4911,Late_blight
38011,4911,Late_blight
38012,5735,Late_blight
38013,5735,Late_blight
38014,5735,Late_blight
38015,5735,Late_blight
38016,149,Late_blight
38017,149,Late_blight
38018,149,Late_blight
38019,149,Late_blight
38020,4507,Late_blight
38021,4507,Late_blight
38022,4507,Late_blight
38023,4507,Late_blight
38024,2779,Late_blight
38025,2779,Late_blight
38026,2779,Late_blight
38027,2779,Late_blight
38028,4840,Late_blight
38029,4840,Late_blight
38030,4840,Late_blight
38031,4840,Late_blight
38032,232,Late_blight
38033,232,Late_blight
38034,232,Late_blight
38035,232,Late_blight
38036,2490,Late_blight
38037,2490,Late_blight
38038,2490,Late_blight
38039,2490,Late_blight
38040,681,Late_blight
38041,681,Late_blight
38042,681,Late_blight
38043,681,Late_blight
38044,1090,Late_blight
38045,1090,Late_blight
38046,1090,Late_blight
38047,1090,Late_blight
38048,2559,Late_blight
38049,2559,Late_blight
38050,2559,Late_blight
38051,2559,Late_blight
38052,5102,Late_blight
38053,5102,Late_blight
38054,5102,Late_blight
38055,5102,Late_blight
38056,5872,Late_blight
38057,5872,Late_blight
38058,5872,Late_blight
38059,5872,Late_blight
38060,148,Late_blight
38061,148,Late_blight
38062,148,Late_blight
38063,148,Late_blight
38064,2788,Late_blight
38065,2788,Late_blight
38066,2788,Late_blight
38067,2788,Late_blight
38068,850,Late_blight
38069,850,Late_blight
38070,850,Late_blight
38071,850,Late_blight
38072,2877,Late_blight
38073,2877,Late_blight
38074,2877,Late_blight
38075,2877,Late_blight
38076,4720,Late_blight
38077,4720,Late_blight
38078,4720,Late_blight
38079,4720,Late_blight
38080,4575,Late_blight
38081,4575,Late_blight
38082,4575,Late_blight
38083,4575,Late_blight
38084,6014,Late_blight
38085,6014,Late_blight
38086,6014,Late_blight
38087,6014,Late_blight
38088,63,Late_blight
38089,63,Late_blight
38090,63,Late_blight
38091,63,Late_blight
38092,4938,Late_blight
38093,4938,Late_blight
38094,4938,Late_blight
38095,4938,Late_blight
38096,2487,Late_blight
38097,2487,Late_blight
38098,2487,Late_blight
38099,2487,Late_blight
38100,4430,Late_blight
38101,4430,Late_blight
38102,4430,Late_blight
38103,4430,Late_blight
38104,2493,Late_blight
38105,2493,Late_blight
38106,2493,Late_blight
38107,2493,Late_blight
38108,5709,Late_blight
38109,5709,Late_blight
38110,5709,Late_blight
38111,5709,Late_blight
38112,720,Late_blight
38113,720,Late_blight
38114,720,Late_blight
38115,720,Late_blight
38116,5316,Late_blight
38117,5316,Late_blight
38118,5316,Late_blight
38119,5316,Late_blight
38120,1286,Late_blight
38121,1286,Late_blight
38122,1286,Late_blight
38123,1286,Late_blight
38124,4928,Late_blight
38125,4928,Late_blight
38126,4928,Late_blight
38127,4928,Late_blight
38128,2936,Late_blight
38129,2936,Late_blight
38130,2936,Late_blight
38131,2936,Late_blight
38132,1122,Late_blight
38133,1122,Late_blight
38134,1122,Late_blight
38135,1122,Late_blight
38136,4414,Late_blight
38137,4414,Late_blight
38138,4414,Late_blight
38139,4414,Late_blight
38140,5123,Late_blight
38141,5123,Late_blight
38142,5123,Late_blight
38143,5123,Late_blight
38144,1823,Late_blight
38145,1823,Late_blight
38146,1823,Late_blight
38147,1823,Late_blight
38148,6008,Late_blight
38149,6008,Late_blight
38150,6008,Late_blight
38151,6008,Late_blight
38152,3998,Late_blight
38153,3998,Late_blight
38154,3998,Late_blight
38155,3998,Late_blight
38156,3887,Late_blight
38157,3887,Late_blight
38158,3887,Late_blight
38159,3887,Late_blight
38160,3315,Late_blight
38161,3315,Late_blight
38162,3315,Late_blight
38163,3315,Late_blight
38164,132,Late_blight
38165,132,Late_blight
38166,132,Late_blight
38167,132,Late_blight
38168,466,Late_blight
38169,466,Late_blight
38170,466,Late_blight
38171,466,Late_blight
38172,2200,Late_blight
38173,2200,Late_blight
38174,2200,Late_blight
38175,2200,Late_blight
38176,1934,Late_blight
38177,1934,Late_blight
38178,1934,Late_blight
38179,1934,Late_blight
38180,4752,Late_blight
38181,4752,Late_blight
38182,4752,Late_blight
38183,4752,Late_blight
38184,1441,Late_blight
38185,1441,Late_blight
38186,1441,Late_blight
38187,1441,Late_blight
38188,5260,Late_blight
38189,5260,Late_blight
38190,5260,Late_blight
38191,5260,Late_blight
38192,4577,Late_blight
38193,4577,Late_blight
38194,4577,Late_blight
38195,4577,Late_blight
38196,2848,Late_blight
38197,2848,Late_blight
38198,2848,Late_blight
38199,2848,Late_blight
38200,5059,Late_blight
38201,5059,Late_blight
38202,5059,Late_blight
38203,5059,Late_blight
38204,3861,Late_blight
38205,3861,Late_blight
38206,3861,Late_blight
38207,3861,Late_blight
38208,2900,Late_blight
38209,2900,Late_blight
38210,2900,Late_blight
38211,2900,Late_blight
38212,1062,Late_blight
38213,1062,Late_blight
38214,1062,Late_blight
38215,1062,Late_blight
38216,1869,Late_blight
38217,1869,Late_blight
38218,1869,Late_blight
38219,1869,Late_blight
38220,331,Late_blight
38221,331,Late_blight
38222,331,Late_blight
38223,331,Late_blight
38224,742,Late_blight
38225,742,Late_blight
38226,742,Late_blight
38227,742,Late_blight
38228,5401,Late_blight
38229,5401,Late_blight
38230,5401,Late_blight
38231,5401,Late_blight
38232,3949,Late_blight
38233,3949,Late_blight
38234,3949,Late_blight
38235,3949,Late_blight
38236,4532,Late_blight
38237,4532,Late_blight
38238,4532,Late_blight
38239,4532,Late_blight
38240,879,Late_blight
38241,879,Late_blight
38242,879,Late_blight
38243,879,Late_blight
38244,1602,Late_blight
38245,1602,Late_blight
38246,1602,Late_blight
38247,1602,Late_blight
38248,3935,Late_blight
38249,3935,Late_blight
38250,3935,Late_blight
38251,3935,Late_blight
38252,4229,Late_blight
38253,4229,Late_blight
38254,4229,Late_blight
38255,4229,Late_blight
38256,4148,Late_blight
38257,4148,Late_blight
38258,4148,Late_blight
38259,4148,Late_blight
38260,5513,Late_blight
38261,5513,Late_blight
38262,5513,Late_blight
38263,5513,Late_blight
38264,897,Late_blight
38265,897,Late_blight
38266,897,Late_blight
38267,897,Late_blight
38268,2674,Late_blight
38269,2674,Late_blight
38270,2674,Late_blight
38271,2674,Late_blight
38272,363,Late_blight
38273,363,Late_blight
38274,363,Late_blight
38275,363,Late_blight
38276,3280,Late_blight
38277,3280,Late_blight
38278,3280,Late_blight
38279,3280,Late_blight
38280,4362,Late_blight
38281,4362,Late_blight
38282,4362,Late_blight
38283,4362,Late_blight
38284,5200,Late_blight
38285,5200,Late_blight
38286,5200,Late_blight
38287,5200,Late_blight
38288,40,Late_blight
38289,40,Late_blight
38290,40,Late_blight
38291,40,Late_blight
38292,3260,Late_blight
38293,3260,Late_blight
38294,3260,Late_blight
38295,3260,Late_blight
38296,4759,Late_blight
38297,4759,Late_blight
38298,4759,Late_blight
38299,4759,Late_blight
38300,5323,Late_blight
38301,5323,Late_blight
38302,5323,Late_blight
38303,5323,Late_blight
38304,5707,Late_blight
38305,5707,Late_blight
38306,5707,Late_blight
38307,5707,Late_blight
38308,4000,Late_blight
38309,4000,Late_blight
38310,4000,Late_blight
38311,4000,Late_blight
38312,1797,Late_blight
38313,1797,Late_blight
38314,1797,Late_blight
38315,1797,Late_blight
38316,2556,Late_blight
38317,2556,Late_blight
38318,2556,Late_blight
38319,2556,Late_blight
38320,1898,Late_blight
38321,1898,Late_blight
38322,1898,Late_blight
38323,1898,Late_blight
38324,1911,Late_blight
38325,1911,Late_blight
38326,1911,Late_blight
38327,1911,Late_blight
38328,3330,Late_blight
38329,3330,Late_blight
38330,3330,Late_blight
38331,3330,Late_blight
38332,1961,Late_blight
38333,1961,Late_blight
38334,1961,Late_blight
38335,1961,Late_blight
38336,5343,Late_blight
38337,5343,Late_blight
38338,5343,Late_blight
38339,5343,Late_blight
38340,3157,Late_blight
38341,3157,Late_blight
38342,3157,Late_blight
38343,3157,Late_blight
38344,997,Late_blight
38345,997,Late_blight
38346,997,Late_blight
38347,997,Late_blight
38348,62,Late_blight
38349,62,Late_blight
38350,62,Late_blight
38351,62,Late_blight
38352,4410,Late_blight
38353,4410,Late_blight
38354,4410,Late_blight
38355,4410,Late_blight
38356,2988,Late_blight
38357,2988,Late_blight
38358,2988,Late_blight
38359,2988,Late_blight
38360,736,Late_blight
38361,736,Late_blight
38362,736,Late_blight
38363,736,Late_blight
38364,5826,Late_blight
38365,5826,Late_blight
38366,5826,Late_blight
38367,5826,Late_blight
38368,5665,Late_blight
38369,5665,Late_blight
38370,5665,Late_blight
38371,5665,Late_blight
38372,843,Late_blight
38373,843,Late_blight
38374,843,Late_blight
38375,843,Late_blight
38376,4442,Late_blight
38377,4442,Late_blight
38378,4442,Late_blight
38379,4442,Late_blight
38380,3336,Late_blight
38381,3336,Late_blight
38382,3336,Late_blight
38383,3336,Late_blight
38384,2392,Late_blight
38385,2392,Late_blight
38386,2392,Late_blight
38387,2392,Late_blight
38388,1271,Late_blight
38389,1271,Late_blight
38390,1271,Late_blight
38391,1271,Late_blight
38392,3488,Late_blight
38393,3488,Late_blight
38394,3488,Late_blight
38395,3488,Late_blight
38396,3874,Late_blight
38397,3874,Late_blight
38398,3874,Late_blight
38399,3874,Late_blight
38400,4942,Late_blight
38401,4942,Late_blight
38402,4942,Late_blight
38403,4942,Late_blight
38404,5399,Late_blight
38405,5399,Late_blight
38406,5399,Late_blight
38407,5399,Late_blight
38408,727,Late_blight
38409,727,Late_blight
38410,727,Late_blight
38411,727,Late_blight
38412,1727,Late_blight
38413,1727,Late_blight
38414,1727,Late_blight
38415,1727,Late_blight
38416,5506,Late_blight
38417,5506,Late_blight
38418,5506,Late_blight
38419,5506,Late_blight
38420,2538,Late_blight
38421,2538,Late_blight
38422,2538,Late_blight
38423,2538,Late_blight
38424,976,Late_blight
38425,976,Late_blight
38426,976,Late_blight
38427,976,Late_blight
38428,4397,Late_blight
38429,4397,Late_blight
38430,4397,Late_blight
38431,4397,Late_blight
38432,4458,Late_blight
38433,4458,Late_blight
38434,4458,Late_blight
38435,4458,Late_blight
38436,5126,Late_blight
38437,5126,Late_blight
38438,5126,Late_blight
38439,5126,Late_blight
38440,5619,Late_blight
38441,5619,Late_blight
38442,5619,Late_blight
38443,5619,Late_blight
38444,5438,Late_blight
38445,5438,Late_blight
38446,5438,Late_blight
38447,5438,Late_blight
38448,751,Late_blight
38449,751,Late_blight
38450,751,Late_blight
38451,751,Late_blight
38452,5486,Late_blight
38453,5486,Late_blight
38454,5486,Late_blight
38455,5486,Late_blight
38456,4394,Late_blight
38457,4394,Late_blight
38458,4394,Late_blight
38459,4394,Late_blight
38460,2808,Late_blight
38461,2808,Late_blight
38462,2808,Late_blight
38463,2808,Late_blight
38464,102,Late_blight
38465,102,Late_blight
38466,102,Late_blight
38467,102,Late_blight
38468,2253,Late_blight
38469,2253,Late_blight
38470,2253,Late_blight
38471,2253,Late_blight
38472,5145,Late_blight
38473,5145,Late_blight
38474,5145,Late_blight
38475,5145,Late_blight
38476,4923,Late_blight
38477,4923,Late_blight
38478,4923,Late_blight
38479,4923,Late_blight
38480,5060,Late_blight
38481,5060,Late_blight
38482,5060,Late_blight
38483,5060,Late_blight
38484,3548,Late_blight
38485,3548,Late_blight
38486,3548,Late_blight
38487,3548,Late_blight
38488,2373,Late_blight
38489,2373,Late_blight
38490,2373,Late_blight
38491,2373,Late_blight
38492,2974,Late_blight
38493,2974,Late_blight
38494,2974,Late_blight
38495,2974,Late_blight
38496,3770,Late_blight
38497,3770,Late_blight
38498,3770,Late_blight
38499,3770,Late_blight
38500,4838,Late_blight
38501,4838,Late_blight
38502,4838,Late_blight
38503,4838,Late_blight
38504,443,Late_blight
38505,443,Late_blight
38506,443,Late_blight
38507,443,Late_blight
38508,2537,Late_blight
38509,2537,Late_blight
38510,2537,Late_blight
38511,2537,Late_blight
38512,3652,Late_blight
38513,3652,Late_blight
38514,3652,Late_blight
38515,3652,Late_blight
38516,4855,Late_blight
38517,4855,Late_blight
38518,4855,Late_blight
38519,4855,Late_blight
38520,398,Late_blight
38521,398,Late_blight
38522,398,Late_blight
38523,398,Late_blight
38524,1330,Late_blight
38525,1330,Late_blight
38526,1330,Late_blight
38527,1330,Late_blight
38528,1862,Late_blight
38529,1862,Late_blight
38530,1862,Late_blight
38531,1862,Late_blight
38532,3705,Late_blight
38533,3705,Late_blight
38534,3705,Late_blight
38535,3705,Late_blight
38536,2545,Late_blight
38537,2545,Late_blight
38538,2545,Late_blight
38539,2545,Late_blight
38540,998,Late_blight
38541,998,Late_blight
38542,998,Late_blight
38543,998,Late_blight
38544,5171,Late_blight
38545,5171,Late_blight
38546,5171,Late_blight
38547,5171,Late_blight
38548,3097,Late_blight
38549,3097,Late_blight
38550,3097,Late_blight
38551,3097,Late_blight
38552,3274,Late_blight
38553,3274,Late_blight
38554,3274,Late_blight
38555,3274,Late_blight
38556,5301,Late_blight
38557,5301,Late_blight
38558,5301,Late_blight
38559,5301,Late_blight
38560,5194,Late_blight
38561,5194,Late_blight
38562,5194,Late_blight
38563,5194,Late_blight
38564,2961,Late_blight
